,hotel,country,arrival_date,total_guests,total_stays
33107,Resort Hotel,GBR,2017-03-02,2,4
33108,Resort Hotel,GBR,2017-03-02,2,4
33109,Resort Hotel,NLD,2017-02-28,4,7
33110,Resort Hotel,GBR,2017-01-10,2,56
33111,Resort Hotel,PRT,2017-03-06,1,1
33112,Resort Hotel,BEL,2017-03-05,1,2
33113,Resort Hotel,ITA,2017-03-05,2,2
33114,Resort Hotel,PRT,2017-03-06,1,1
33115,Resort Hotel,PRT,2017-03-06,1,1
33116,Resort Hotel,PRT,2017-04-11,1,1
33117,Resort Hotel,GBR,2017-03-06,2,1
33118,Resort Hotel,GBR,2017-03-06,2,1
33119,Resort Hotel,GBR,2017-03-02,2,5
33120,Resort Hotel,GBR,2017-03-02,1,5
33121,Resort Hotel,USA,2017-03-05,2,2
33122,Resort Hotel,PRT,2017-03-06,1,1
33123,Resort Hotel,PRT,2017-03-20,1,1
33124,Resort Hotel,PRT,2017-04-03,1,1
33125,Resort Hotel,ESP,2017-03-06,1,1
33126,Resort Hotel,FRA,2017-03-04,2,3
33127,Resort Hotel,ESP,2017-03-06,1,1
33128,Resort Hotel,NOR,2017-02-15,2,21
33129,Resort Hotel,FRA,2017-03-07,1,1
33130,Resort Hotel,FRA,2017-03-07,1,1
33131,Resort Hotel,FRA,2017-03-01,2,7
33132,Resort Hotel,PRT,2017-03-05,2,3
33133,Resort Hotel,PRT,2017-03-07,1,1
33134,Resort Hotel,PRT,2017-03-07,2,1
33135,Resort Hotel,FRA,2017-03-07,2,1
33136,Resort Hotel,GBR,2017-02-25,2,11
33137,Resort Hotel,PRT,2017-03-07,1,1
33138,Resort Hotel,PRT,2017-03-07,4,1
33139,Resort Hotel,GBR,2017-03-05,1,3
33140,Resort Hotel,PRT,2017-03-07,1,1
33141,Resort Hotel,PRT,2017-03-07,1,1
33142,Resort Hotel,PRT,2017-03-07,1,2
33143,Resort Hotel,PRT,2017-03-07,1,2
33144,Resort Hotel,GBR,2017-03-04,2,5
33145,Resort Hotel,ESP,2017-03-08,1,1
33146,Resort Hotel,PRT,2017-03-08,1,1
33147,Resort Hotel,PRT,2017-03-08,1,1
33148,Resort Hotel,RUS,2017-03-08,2,1
33149,Resort Hotel,RUS,2017-03-09,2,1
33150,Resort Hotel,PRT,2017-03-06,2,3
33151,Resort Hotel,FRA,2017-02-23,2,14
33152,Resort Hotel,GBR,2017-03-05,2,4
33153,Resort Hotel,PRT,2017-03-08,1,1
33154,Resort Hotel,PRT,2017-03-08,1,1
33155,Resort Hotel,GBR,2017-02-26,2,11
33156,Resort Hotel,FRA,2017-02-23,2,14
33157,Resort Hotel,GBR,2017-03-07,1,2
33158,Resort Hotel,GBR,2017-03-07,2,2
33159,Resort Hotel,CN,2017-02-23,2,14
33160,Resort Hotel,CN,2017-02-23,2,14
33161,Resort Hotel,GBR,2017-02-26,2,11
33162,Resort Hotel,FIN,2017-03-09,2,1
33163,Resort Hotel,PRT,2017-03-07,1,3
33164,Resort Hotel,NLD,2017-03-09,2,1
33165,Resort Hotel,PRT,2017-03-09,1,1
33166,Resort Hotel,DEU,2017-03-09,3,1
33167,Resort Hotel,PRT,2017-03-09,1,1
33168,Resort Hotel,PRT,2017-03-06,1,4
33169,Resort Hotel,PRT,2017-03-03,4,7
33170,Resort Hotel,PRT,2017-02-17,2,21
33171,Resort Hotel,PRT,2017-03-08,2,2
33172,Resort Hotel,PRT,2017-03-10,2,1
33173,Resort Hotel,RUS,2017-03-04,4,6
33174,Resort Hotel,PRT,2017-03-09,2,1
33175,Resort Hotel,GBR,2017-03-06,2,4
33176,Resort Hotel,GBR,2017-03-09,4,1
33177,Resort Hotel,ESP,2017-03-09,2,1
33178,Resort Hotel,DEU,2017-03-06,2,4
33179,Resort Hotel,ESP,2017-03-09,4,1
33180,Resort Hotel,PRT,2017-03-09,1,1
33181,Resort Hotel,IRL,2017-02-27,2,12
33182,Resort Hotel,DEU,2017-03-06,2,5
33183,Resort Hotel,DEU,2017-03-06,1,5
33184,Resort Hotel,IRL,2017-03-06,2,5
33185,Resort Hotel,PRT,2017-03-09,1,2
33186,Resort Hotel,CN,2017-03-09,1,2
33187,Resort Hotel,PRT,2017-03-09,1,2
33188,Resort Hotel,PRT,2017-03-09,2,2
33189,Resort Hotel,CN,2017-03-09,2,2
33190,Resort Hotel,CN,2017-03-09,1,2
33191,Resort Hotel,CN,2017-03-09,2,2
33192,Resort Hotel,CN,2017-03-09,1,2
33193,Resort Hotel,CN,2017-03-09,1,2
33194,Resort Hotel,CN,2017-03-09,1,2
33195,Resort Hotel,PRT,2017-03-09,2,2
33196,Resort Hotel,PRT,2017-03-09,1,2
33197,Resort Hotel,CN,2017-03-09,2,2
33198,Resort Hotel,PRT,2017-03-09,1,2
33199,Resort Hotel,PRT,2017-03-09,1,2
33200,Resort Hotel,PRT,2017-03-09,1,2
33201,Resort Hotel,USA,2017-03-10,2,1
33202,Resort Hotel,PRT,2017-03-09,2,2
33203,Resort Hotel,AUT,2017-03-07,2,4
33204,Resort Hotel,PRT,2017-03-10,1,1
33205,Resort Hotel,PRT,2017-03-09,2,2
33206,Resort Hotel,AUT,2017-03-07,2,4
33207,Resort Hotel,DEU,2017-03-07,2,4
33208,Resort Hotel,AUT,2017-03-07,2,4
33209,Resort Hotel,DEU,2017-03-07,2,4
33210,Resort Hotel,AUT,2017-03-07,2,4
33211,Resort Hotel,AUT,2017-03-07,2,4
33212,Resort Hotel,PRT,2017-03-10,2,1
33213,Resort Hotel,SWE,2017-03-04,1,7
33214,Resort Hotel,PRT,2017-03-09,2,2
33215,Resort Hotel,FRA,2017-03-09,2,2
33216,Resort Hotel,GBR,2017-03-08,2,3
33217,Resort Hotel,GBR,2017-03-08,2,3
33218,Resort Hotel,PRT,2017-03-08,2,3
33219,Resort Hotel,PRT,2017-03-10,2,1
33220,Resort Hotel,AUT,2017-03-07,2,4
33221,Resort Hotel,GBR,2017-03-06,2,5
33222,Resort Hotel,AUT,2017-03-07,2,4
33223,Resort Hotel,ITA,2017-03-06,2,5
33224,Resort Hotel,PRT,2017-03-07,1,4
33225,Resort Hotel,CN,2017-03-09,2,2
33226,Resort Hotel,USA,2017-03-10,2,1
33227,Resort Hotel,ESP,2017-03-10,2,1
33228,Resort Hotel,CHN,2017-03-09,2,2
33229,Resort Hotel,PRT,2017-03-06,2,5
33230,Resort Hotel,GBR,2017-03-07,2,4
33231,Resort Hotel,DEU,2017-03-05,2,7
33232,Resort Hotel,DEU,2017-03-05,2,7
33233,Resort Hotel,DEU,2017-03-05,2,7
33234,Resort Hotel,DEU,2017-03-05,2,7
33235,Resort Hotel,DEU,2017-03-05,1,7
33236,Resort Hotel,AUT,2017-03-05,2,7
33237,Resort Hotel,DEU,2017-03-05,2,7
33238,Resort Hotel,DEU,2017-03-05,2,7
33239,Resort Hotel,DEU,2017-03-05,2,7
33240,Resort Hotel,DEU,2017-03-05,2,7
33241,Resort Hotel,DEU,2017-03-05,2,7
33242,Resort Hotel,DEU,2017-03-05,2,7
33243,Resort Hotel,DEU,2017-03-05,1,7
33244,Resort Hotel,DEU,2017-03-05,1,7
33245,Resort Hotel,DEU,2017-03-05,1,7
33246,Resort Hotel,DEU,2017-03-05,1,7
33247,Resort Hotel,DEU,2017-03-05,2,7
33248,Resort Hotel,DEU,2017-03-05,1,7
33249,Resort Hotel,DEU,2017-03-05,2,7
33250,Resort Hotel,DEU,2017-03-05,1,7
33251,Resort Hotel,DEU,2017-03-05,2,7
33252,Resort Hotel,DEU,2017-03-05,1,7
33253,Resort Hotel,GBR,2017-03-07,2,5
33254,Resort Hotel,DEU,2017-03-05,2,7
33255,Resort Hotel,PRT,2017-03-09,2,3
33256,Resort Hotel,PRT,2017-03-09,2,3
33257,Resort Hotel,PRT,2017-03-09,2,3
33258,Resort Hotel,PRT,2017-03-09,2,3
33259,Resort Hotel,ESP,2017-03-10,2,2
33260,Resort Hotel,PRT,2017-03-09,2,3
33261,Resort Hotel,GBR,2017-03-05,3,7
33262,Resort Hotel,ESP,2017-03-11,2,1
33263,Resort Hotel,DEU,2017-03-11,2,1
33264,Resort Hotel,GBR,2017-03-09,1,3
33265,Resort Hotel,BEL,2017-03-05,2,7
33266,Resort Hotel,PRT,2017-03-11,2,1
33267,Resort Hotel,BEL,2017-03-05,2,7
33268,Resort Hotel,ESP,2017-03-10,2,2
33269,Resort Hotel,NLD,2017-03-08,2,4
33270,Resort Hotel,PRT,2017-03-10,2,2
33271,Resort Hotel,ESP,2017-03-10,2,2
33272,Resort Hotel,ESP,2017-03-10,2,2
33273,Resort Hotel,PRT,2017-03-11,2,1
33274,Resort Hotel,PRT,2017-03-11,1,1
33275,Resort Hotel,PRT,2017-03-11,2,1
33276,Resort Hotel,PRT,2017-03-11,2,1
33277,Resort Hotel,PRT,2017-03-11,2,1
33278,Resort Hotel,PRT,2017-03-10,2,2
33279,Resort Hotel,PRT,2017-03-10,2,2
33280,Resort Hotel,PRT,2017-03-10,4,2
33281,Resort Hotel,PRT,2017-03-10,2,2
33282,Resort Hotel,PRT,2017-03-09,1,3
33283,Resort Hotel,PRT,2017-03-10,2,2
33284,Resort Hotel,PRT,2017-03-11,2,1
33285,Resort Hotel,PRT,2017-06-17,2,1
33286,Resort Hotel,GBR,2017-03-05,2,7
33287,Resort Hotel,GBR,2017-03-06,2,7
33288,Resort Hotel,GBR,2017-03-10,1,3
33289,Resort Hotel,GBR,2017-03-10,1,3
33290,Resort Hotel,GBR,2017-03-10,1,3
33291,Resort Hotel,GBR,2017-03-10,1,3
33292,Resort Hotel,GBR,2017-03-10,1,3
33293,Resort Hotel,GBR,2017-03-10,1,3
33294,Resort Hotel,GBR,2017-03-10,1,3
33295,Resort Hotel,PRT,2017-03-12,2,1
33296,Resort Hotel,FRA,2017-03-06,3,7
33297,Resort Hotel,FRA,2017-03-06,2,7
33298,Resort Hotel,PRT,2017-03-12,2,1
33299,Resort Hotel,POL,2017-03-07,2,6
33300,Resort Hotel,GBR,2017-03-10,2,3
33301,Resort Hotel,PRT,2017-03-11,2,2
33302,Resort Hotel,URY,2017-03-11,2,2
33303,Resort Hotel,PRT,2017-03-11,2,2
33304,Resort Hotel,DNK,2017-03-11,1,2
33305,Resort Hotel,BEL,2017-03-08,2,5
33306,Resort Hotel,PRT,2017-03-11,2,2
33307,Resort Hotel,ESP,2017-03-13,1,1
33308,Resort Hotel,GBR,2017-03-09,2,5
33309,Resort Hotel,GBR,2017-03-09,1,5
33310,Resort Hotel,GBR,2017-03-09,2,5
33311,Resort Hotel,CHN,2017-03-13,2,1
33312,Resort Hotel,CHN,2017-03-13,2,1
33313,Resort Hotel,CHN,2017-03-13,2,1
33314,Resort Hotel,CHN,2017-03-13,2,1
33315,Resort Hotel,CHN,2017-03-13,2,1
33316,Resort Hotel,CHN,2017-03-13,2,1
33317,Resort Hotel,CHN,2017-03-13,2,1
33318,Resort Hotel,CHN,2017-03-13,2,1
33319,Resort Hotel,CHN,2017-03-13,1,1
33320,Resort Hotel,CHN,2017-03-13,2,1
33321,Resort Hotel,CHN,2017-03-13,2,1
33322,Resort Hotel,CHN,2017-03-13,2,1
33323,Resort Hotel,CHN,2017-03-13,2,1
33324,Resort Hotel,FRA,2017-03-07,2,7
33325,Resort Hotel,CHN,2017-03-13,2,1
33326,Resort Hotel,CHN,2017-03-13,2,1
33327,Resort Hotel,FRA,2017-03-09,3,5
33328,Resort Hotel,CHN,2017-03-13,2,1
33329,Resort Hotel,PRT,2017-03-12,2,2
33330,Resort Hotel,FIN,2017-03-13,2,1
33331,Resort Hotel,DEU,2017-03-13,2,1
33332,Resort Hotel,DEU,2017-03-11,2,3
33333,Resort Hotel,CN,2017-03-06,2,9
33334,Resort Hotel,CN,2017-03-01,2,14
33335,Resort Hotel,GBR,2017-03-05,2,10
33336,Resort Hotel,GBR,2017-03-05,2,10
33337,Resort Hotel,BEL,2017-03-12,2,3
33338,Resort Hotel,FRA,2017-03-13,2,2
33339,Resort Hotel,GBR,2017-03-05,1,10
33340,Resort Hotel,FRA,2017-03-12,1,3
33341,Resort Hotel,GBR,2017-03-05,2,10
33342,Resort Hotel,PRT,2017-03-12,1,3
33343,Resort Hotel,PRT,2017-07-23,2,8
33344,Resort Hotel,PRT,2017-03-05,2,10
33345,Resort Hotel,GBR,2017-03-05,2,10
33346,Resort Hotel,GBR,2017-03-05,2,10
33347,Resort Hotel,GBR,2017-03-05,2,10
33348,Resort Hotel,GBR,2017-03-05,2,10
33349,Resort Hotel,GBR,2017-03-05,1,10
33350,Resort Hotel,GBR,2017-03-05,1,10
33351,Resort Hotel,GBR,2017-03-05,2,10
33352,Resort Hotel,ESP,2017-03-14,2,1
33353,Resort Hotel,PRT,2017-03-14,1,1
33354,Resort Hotel,IRL,2017-03-01,2,14
33355,Resort Hotel,IRL,2017-03-01,2,14
33356,Resort Hotel,ESP,2017-03-13,2,2
33357,Resort Hotel,CHE,2017-03-13,2,2
33358,Resort Hotel,POL,2017-03-10,2,5
33359,Resort Hotel,GBR,2017-03-13,2,2
33360,Resort Hotel,GBR,2017-03-15,2,2
33361,Resort Hotel,PRT,2017-03-14,1,1
33362,Resort Hotel,ITA,2017-03-14,2,1
33363,Resort Hotel,ITA,2017-03-14,2,1
33364,Resort Hotel,PRT,2017-03-12,2,3
33365,Resort Hotel,ITA,2017-03-12,1,3
33366,Resort Hotel,ITA,2017-03-12,1,3
33367,Resort Hotel,ITA,2017-03-12,1,3
33368,Resort Hotel,ESP,2017-03-14,2,1
33369,Resort Hotel,GBR,2017-03-13,2,3
33370,Resort Hotel,PRT,2017-03-15,2,1
33371,Resort Hotel,FRA,2017-03-09,2,7
33372,Resort Hotel,AUT,2017-03-14,2,2
33373,Resort Hotel,PRT,2017-03-13,1,3
33374,Resort Hotel,PRT,2017-04-03,1,2
33375,Resort Hotel,PRT,2017-03-15,1,1
33376,Resort Hotel,ESP,2017-03-13,2,3
33377,Resort Hotel,PRT,2017-03-15,1,1
33378,Resort Hotel,FRA,2017-03-09,1,7
33379,Resort Hotel,FRA,2017-03-14,1,2
33380,Resort Hotel,FRA,2017-03-16,4,1
33381,Resort Hotel,FRA,2017-03-13,1,3
33382,Resort Hotel,FRA,2017-03-13,2,3
33383,Resort Hotel,FRA,2017-03-16,2,1
33384,Resort Hotel,FRA,2017-03-13,1,3
33385,Resort Hotel,FRA,2017-03-16,1,1
33386,Resort Hotel,FRA,2017-03-13,2,3
33387,Resort Hotel,GBR,2017-03-14,2,2
33388,Resort Hotel,IRL,2017-03-10,2,6
33389,Resort Hotel,PRT,2017-03-15,2,1
33390,Resort Hotel,FRA,2017-03-15,1,2
33391,Resort Hotel,FRA,2017-03-15,1,2
33392,Resort Hotel,PRT,2017-03-16,2,1
33393,Resort Hotel,PRT,2017-03-16,1,1
33394,Resort Hotel,BRA,2017-03-13,2,4
33395,Resort Hotel,PRT,2017-03-07,2,10
33396,Resort Hotel,GBR,2017-03-16,1,4
33397,Resort Hotel,PRT,2017-03-16,1,1
33398,Resort Hotel,PRT,2017-03-16,1,1
33399,Resort Hotel,DEU,2017-03-16,2,1
33400,Resort Hotel,GBR,2017-03-13,2,4
33401,Resort Hotel,GBR,2017-03-14,2,3
33402,Resort Hotel,GBR,2017-03-13,4,4
33403,Resort Hotel,FRA,2017-02-25,2,21
33404,Resort Hotel,AUT,2017-03-11,2,7
33405,Resort Hotel,GBR,2017-03-15,1,3
33406,Resort Hotel,ITA,2017-03-15,1,3
33407,Resort Hotel,GBR,2017-03-15,1,3
33408,Resort Hotel,GBR,2017-03-15,1,3
33409,Resort Hotel,GBR,2017-03-11,2,7
33410,Resort Hotel,ITA,2017-03-14,2,4
33411,Resort Hotel,ITA,2017-03-14,2,4
33412,Resort Hotel,GBR,2017-03-11,2,7
33413,Resort Hotel,GBR,2017-03-17,1,1
33414,Resort Hotel,DEU,2017-03-05,2,13
33415,Resort Hotel,GBR,2017-03-15,1,3
33416,Resort Hotel,DEU,2017-03-11,2,7
33417,Resort Hotel,GBR,2017-03-15,1,3
33418,Resort Hotel,PRT,2017-03-11,1,7
33419,Resort Hotel,DEU,2017-03-11,1,7
33420,Resort Hotel,DEU,2017-03-11,2,7
33421,Resort Hotel,PRT,2017-03-11,2,7
33422,Resort Hotel,DEU,2017-03-11,1,7
33423,Resort Hotel,PRT,2017-03-11,2,7
33424,Resort Hotel,GBR,2017-03-15,1,3
33425,Resort Hotel,DEU,2017-03-11,2,7
33426,Resort Hotel,DEU,2017-03-11,1,7
33427,Resort Hotel,PRT,2017-03-11,1,7
33428,Resort Hotel,DEU,2017-03-11,1,7
33429,Resort Hotel,GBR,2017-03-15,1,3
33430,Resort Hotel,PRT,2017-03-11,2,7
33431,Resort Hotel,GBR,2017-03-13,2,5
33432,Resort Hotel,PRT,2017-03-11,2,7
33433,Resort Hotel,BRA,2017-03-15,1,3
33434,Resort Hotel,PRT,2017-03-18,2,2
33435,Resort Hotel,PRT,2017-03-11,2,7
33436,Resort Hotel,PRT,2017-03-11,2,7
33437,Resort Hotel,DEU,2017-03-11,2,7
33438,Resort Hotel,DEU,2017-03-11,2,7
33439,Resort Hotel,GBR,2017-03-15,1,3
33440,Resort Hotel,GBR,2017-03-15,1,3
33441,Resort Hotel,FRA,2017-03-15,1,3
33442,Resort Hotel,FRA,2017-03-18,2,2
33443,Resort Hotel,GBR,2017-03-15,1,3
33444,Resort Hotel,GBR,2017-03-18,2,2
33445,Resort Hotel,FIN,2017-03-13,2,5
33446,Resort Hotel,IRL,2017-03-15,1,3
33447,Resort Hotel,IRL,2017-03-18,2,2
33448,Resort Hotel,DEU,2017-03-11,1,7
33449,Resort Hotel,DEU,2017-03-11,1,7
33450,Resort Hotel,DEU,2017-03-11,2,7
33451,Resort Hotel,PRT,2017-02-25,1,21
33452,Resort Hotel,DEU,2017-03-11,2,7
33453,Resort Hotel,PRT,2017-03-17,2,1
33454,Resort Hotel,DEU,2017-03-11,2,7
33455,Resort Hotel,DEU,2017-03-11,1,7
33456,Resort Hotel,DEU,2017-03-11,1,7
33457,Resort Hotel,DEU,2017-03-11,1,7
33458,Resort Hotel,PRT,2017-02-25,2,21
33459,Resort Hotel,ESP,2017-03-17,2,1
33460,Resort Hotel,PRT,2017-02-25,1,21
33461,Resort Hotel,DEU,2017-03-11,1,7
33462,Resort Hotel,DEU,2017-03-11,1,7
33463,Resort Hotel,GBR,2017-03-15,1,3
33464,Resort Hotel,GBR,2017-03-18,1,1
33465,Resort Hotel,DEU,2017-03-14,1,5
33466,Resort Hotel,GBR,2017-03-12,2,7
33467,Resort Hotel,GBR,2017-03-16,2,3
33468,Resort Hotel,DEU,2017-03-14,2,5
33469,Resort Hotel,PRT,2017-03-14,2,5
33470,Resort Hotel,FRA,2017-03-14,2,5
33471,Resort Hotel,FRA,2017-03-17,2,2
33472,Resort Hotel,GBR,2017-03-17,2,2
33473,Resort Hotel,PRT,2017-03-18,2,1
33474,Resort Hotel,ESP,2017-03-17,2,2
33475,Resort Hotel,ESP,2017-03-17,2,2
33476,Resort Hotel,DEU,2017-03-14,2,5
33477,Resort Hotel,GBR,2017-03-05,1,14
33478,Resort Hotel,PRT,2017-03-15,2,4
33479,Resort Hotel,DEU,2017-03-18,1,1
33480,Resort Hotel,PRT,2017-03-14,2,5
33481,Resort Hotel,ESP,2017-03-18,2,1
33482,Resort Hotel,BEL,2017-03-14,1,5
33483,Resort Hotel,ESP,2017-03-18,2,1
33484,Resort Hotel,ESP,2017-03-16,2,3
33485,Resort Hotel,ROU,2017-03-16,2,3
33486,Resort Hotel,PRT,2017-03-18,2,1
33487,Resort Hotel,PRT,2017-03-18,2,1
33488,Resort Hotel,ESP,2017-03-18,2,1
33489,Resort Hotel,CHE,2017-03-14,1,5
33490,Resort Hotel,GBR,2017-03-16,2,3
33491,Resort Hotel,PRT,2017-03-14,1,5
33492,Resort Hotel,GBR,2017-03-17,2,2
33493,Resort Hotel,PRT,2017-03-16,2,3
33494,Resort Hotel,GBR,2017-03-17,2,2
33495,Resort Hotel,FRA,2017-03-13,2,6
33496,Resort Hotel,DEU,2017-03-14,2,5
33497,Resort Hotel,PRT,2017-03-18,2,1
33498,Resort Hotel,DEU,2017-03-14,2,5
33499,Resort Hotel,GBR,2017-03-17,2,3
33500,Resort Hotel,GBR,2017-03-16,2,4
33501,Resort Hotel,PRT,2017-03-19,1,1
33502,Resort Hotel,PRT,2017-03-19,1,1
33503,Resort Hotel,GBR,2017-03-16,2,4
33504,Resort Hotel,GBR,2017-03-16,2,4
33505,Resort Hotel,PRT,2017-03-19,2,1
33506,Resort Hotel,GBR,2017-03-18,2,2
33507,Resort Hotel,USA,2017-03-19,2,1
33508,Resort Hotel,USA,2017-03-19,2,1
33509,Resort Hotel,DEU,2017-03-18,2,2
33510,Resort Hotel,PRT,2017-03-16,2,4
33511,Resort Hotel,IRL,2017-03-10,2,10
33512,Resort Hotel,ESP,2017-03-18,2,2
33513,Resort Hotel,ESP,2017-03-18,2,2
33514,Resort Hotel,PRT,2017-03-20,1,1
33515,Resort Hotel,GBR,2017-03-16,2,4
33516,Resort Hotel,PRT,2017-03-20,1,1
33517,Resort Hotel,PRT,2017-05-09,1,1
33518,Resort Hotel,FRA,2017-03-17,2,4
33519,Resort Hotel,ESP,2017-03-20,1,1
33520,Resort Hotel,PRT,2017-03-20,1,1
33521,Resort Hotel,PRT,2017-03-20,1,1
33522,Resort Hotel,PRT,2017-04-18,1,1
33523,Resort Hotel,GBR,2017-03-19,2,2
33524,Resort Hotel,GBR,2017-03-19,2,2
33525,Resort Hotel,FRA,2017-03-18,2,3
33526,Resort Hotel,FRA,2017-03-18,2,3
33527,Resort Hotel,NLD,2017-03-07,2,14
33528,Resort Hotel,FRA,2017-03-19,2,2
33529,Resort Hotel,DEU,2017-03-15,1,6
33530,Resort Hotel,DEU,2017-03-15,1,6
33531,Resort Hotel,GBR,2017-03-18,2,3
33532,Resort Hotel,CN,2017-03-08,2,14
33533,Resort Hotel,PRT,2017-03-21,1,1
33534,Resort Hotel,PRT,2017-03-21,1,1
33535,Resort Hotel,HUN,2017-03-20,1,2
33536,Resort Hotel,DEU,2017-03-19,2,3
33537,Resort Hotel,ESP,2017-03-20,2,2
33538,Resort Hotel,GBR,2017-03-16,2,6
33539,Resort Hotel,IRL,2017-03-21,2,1
33540,Resort Hotel,HUN,2017-03-20,2,2
33541,Resort Hotel,PRT,2017-03-21,1,1
33542,Resort Hotel,PRT,2017-03-21,1,1
33543,Resort Hotel,DEU,2017-03-19,2,4
33544,Resort Hotel,CHE,2017-03-19,2,4
33545,Resort Hotel,PRT,2017-03-21,1,2
33546,Resort Hotel,GBR,2017-02-23,2,28
33547,Resort Hotel,GBR,2017-03-20,2,3
33548,Resort Hotel,FRA,2017-03-19,2,4
33549,Resort Hotel,FRA,2017-03-19,2,4
33550,Resort Hotel,FRA,2017-03-19,2,4
33551,Resort Hotel,GBR,2017-03-12,1,11
33552,Resort Hotel,AUT,2017-03-19,2,4
33553,Resort Hotel,FRA,2017-03-19,1,4
33554,Resort Hotel,PRT,2017-03-22,1,1
33555,Resort Hotel,GBR,2017-03-12,2,11
33556,Resort Hotel,ITA,2017-03-19,2,4
33557,Resort Hotel,GBR,2017-03-12,2,11
33558,Resort Hotel,GBR,2017-03-12,1,11
33559,Resort Hotel,NLD,2017-03-22,3,1
33560,Resort Hotel,NLD,2017-03-22,1,1
33561,Resort Hotel,FRA,2017-03-16,2,7
33562,Resort Hotel,FRA,2017-03-16,1,7
33563,Resort Hotel,FRA,2017-03-16,1,7
33564,Resort Hotel,PRT,2017-03-22,1,1
33565,Resort Hotel,FRA,2017-03-09,2,14
33566,Resort Hotel,GBR,2017-03-12,1,11
33567,Resort Hotel,NLD,2017-03-15,4,8
33568,Resort Hotel,SWE,2017-03-19,1,4
33569,Resort Hotel,PRT,2017-03-26,1,6
33570,Resort Hotel,FRA,2017-03-17,2,6
33571,Resort Hotel,COL,2017-03-17,2,6
33572,Resort Hotel,GBR,2017-03-12,1,11
33573,Resort Hotel,GBR,2017-03-12,1,11
33574,Resort Hotel,GBR,2017-03-12,2,11
33575,Resort Hotel,GBR,2017-03-12,1,11
33576,Resort Hotel,GBR,2017-03-12,2,11
33577,Resort Hotel,GBR,2017-03-12,2,11
33578,Resort Hotel,GBR,2017-03-12,2,11
33579,Resort Hotel,GBR,2017-03-12,2,11
33580,Resort Hotel,PRT,2017-03-22,2,1
33581,Resort Hotel,GBR,2017-03-12,2,11
33582,Resort Hotel,GBR,2017-03-12,2,11
33583,Resort Hotel,GBR,2017-03-12,2,11
33584,Resort Hotel,GBR,2017-03-12,1,11
33585,Resort Hotel,GBR,2017-03-12,2,11
33586,Resort Hotel,GBR,2017-03-12,2,11
33587,Resort Hotel,IRL,2017-03-20,1,3
33588,Resort Hotel,GBR,2017-03-17,2,7
33589,Resort Hotel,PRT,2017-03-19,2,5
33590,Resort Hotel,PRT,2017-04-07,2,8
33591,Resort Hotel,PRT,2017-03-23,1,1
33592,Resort Hotel,PRT,2017-03-29,1,1
33593,Resort Hotel,PRT,2017-03-23,1,1
33594,Resort Hotel,PRT,2017-03-23,1,1
33595,Resort Hotel,FRA,2017-03-19,2,5
33596,Resort Hotel,FRA,2017-03-19,2,5
33597,Resort Hotel,PRT,2017-03-23,1,1
33598,Resort Hotel,PRT,2017-03-23,2,1
33599,Resort Hotel,NLD,2017-03-14,2,10
33600,Resort Hotel,FRA,2017-03-16,1,8
33601,Resort Hotel,PRT,2017-03-23,1,1
33602,Resort Hotel,IND,2017-03-24,1,1
33603,Resort Hotel,AUT,2017-03-18,1,7
33604,Resort Hotel,AUT,2017-03-22,1,3
33605,Resort Hotel,GBR,2017-03-18,2,7
33606,Resort Hotel,GBR,2017-03-18,1,7
33607,Resort Hotel,IRL,2017-03-20,1,5
33608,Resort Hotel,IRL,2017-03-20,1,5
33609,Resort Hotel,IRL,2017-03-20,1,5
33610,Resort Hotel,IRL,2017-03-20,1,5
33611,Resort Hotel,GBR,2017-03-20,2,5
33612,Resort Hotel,IRL,2017-03-20,1,5
33613,Resort Hotel,GBR,2017-03-18,2,7
33614,Resort Hotel,GBR,2017-03-20,1,5
33615,Resort Hotel,NLD,2017-03-18,2,7
33616,Resort Hotel,GBR,2017-03-18,2,7
33617,Resort Hotel,FRA,2017-03-20,2,5
33618,Resort Hotel,EST,2017-03-21,2,4
33619,Resort Hotel,ITA,2017-03-13,2,12
33620,Resort Hotel,FRA,2017-03-18,2,8
33621,Resort Hotel,FRA,2017-03-19,2,7
33622,Resort Hotel,CN,2017-03-01,2,25
33623,Resort Hotel,GBR,2017-03-19,2,7
33624,Resort Hotel,CN,2017-03-01,2,25
33625,Resort Hotel,CN,2017-03-01,2,25
33626,Resort Hotel,PRT,2017-03-01,2,25
33627,Resort Hotel,PRT,2017-03-01,2,25
33628,Resort Hotel,CN,2017-03-01,2,25
33629,Resort Hotel,CN,2017-03-01,2,25
33630,Resort Hotel,CN,2017-03-01,2,25
33631,Resort Hotel,CN,2017-03-01,2,25
33632,Resort Hotel,PRT,2017-03-25,2,1
33633,Resort Hotel,DEU,2017-03-19,2,7
33634,Resort Hotel,CN,2017-03-01,2,25
33635,Resort Hotel,CN,2017-03-01,2,25
33636,Resort Hotel,PRT,2017-03-01,1,25
33637,Resort Hotel,CN,2017-03-01,2,25
33638,Resort Hotel,GBR,2017-03-19,1,7
33639,Resort Hotel,PRT,2017-03-01,2,25
33640,Resort Hotel,DEU,2017-03-25,2,1
33641,Resort Hotel,DEU,2017-03-19,2,7
33642,Resort Hotel,DEU,2017-03-19,1,7
33643,Resort Hotel,DEU,2017-03-19,2,7
33644,Resort Hotel,DEU,2017-03-19,2,7
